Current Time,Pointer Origin,Pointer Direction
7/2/2021 12:35:32 PM,(0.0, 0.0, 0.0),(0.0, 0.0, 1.0)
7/2/2021 12:35:34 PM,(0.0, 0.0, 0.0),(0.0, 0.0, 1.0)
7/2/2021 12:35:35 PM,(0.0, 0.0, 0.0),(0.0, 0.0, 1.0)
7/2/2021 12:35:36 PM,(0.0, 0.0, 0.0),(0.0, 0.0, 1.0)
7/2/2021 12:35:37 PM,(0.0, 0.0, 0.0),(0.0, 0.0, 1.0)
